gene,group,mAP
CPSF6,All gene,0.9791666666666666
CPT1B,All gene,0.22685185185185183
CRKL,All gene,1.0
CRY1,All gene,0.22129629629629627
CSE1L,All gene,0.6953373015873016
CXCL9,All gene,0.5867724867724868
CYB561A3,All gene,0.28075396825396826
CYB5A,All gene,0.19305555555555556
CYCS,All gene,0.6106150793650793
DARS2,All gene,0.2361111111111111
DCAF15,All gene,0.8759920634920634
DCTN5,All gene,1.0
DDA1,All gene,0.18518518518518517
DDX6,All gene,1.0
DEFB119,All gene,0.3050595238095238
DEFB127,All gene,0.13541666666666666
DEFB128,All gene,0.030092592592592587
DEFB131A,All gene,0.023148148148148147
DENND4B,All gene,0.621031746031746
DHX35,All gene,1.0
DHX8,All gene,0.10760582010582012
DLG1,All gene,0.3277777777777777
DNA2,All gene,0.18888888888888888
DNAJC24,All gene,0.9791666666666666
DNM1L,All gene,1.0
DOCK2,All gene,0.27585978835978836
DONSON,All gene,0.09024470899470899
DPH2,All gene,0.47685185185185186
DPM3,All gene,0.45833333333333326
DRG2,All gene,0.6180555555555556
DVL1,All gene,0.5923611111111111
DVL3,All gene,0.19603174603174603
DYNLL1,All gene,1.0
ECI1,All gene,0.2222222222222222
ECSIT,All gene,0.16666666666666666
EEF1G,All gene,1.0
EEF2,All gene,0.875
EIF2AK4,All gene,1.0
EIF2B1,All gene,0.8333333333333333
EIF2B2,All gene,1.0
EIF2B3,All gene,0.773611111111111
EIF2B4,All gene,0.4444444444444444
EIF2B5,All gene,0.5
EIF2D,All gene,0.5266203703703703
EIF2S3,All gene,0.4932539682539682
EIF3C,All gene,0.43055555555555547
EIF3E,All gene,0.09523809523809523
EIF3H,All gene,1.0
EIF3L,All gene,0.9513888888888888
EIF4A1,All gene,1.0
EIF4A2,All gene,0.32638888888888884
EIF4B,All gene,0.6794642857142856
EIF4E,All gene,0.8194444444444444
EIF4EBP1,All gene,0.8083333333333333
EIF4EBP2,All gene,0.016666666666666666
EIF5,All gene,0.8124999999999999
EML3,All gene,0.11339285714285713
ENO1,All gene,1.0
EPC1,All gene,0.8310185185185185
ERCC2,All gene,0.5
ESRP2,All gene,0.5989087301587303
ESX1,All gene,0.12638888888888888
ESYT1,All gene,0.125
ETFA,All gene,0.29027777777777775
ETFB,All gene,0.11782407407407407
EXOC3,All gene,0.9791666666666666
EXOSC3,All gene,0.05555555555555555
EYA4,All gene,0.08333333333333333
FAM193A,All gene,0.6472222222222221
FAM71A,All gene,0.019675925925925923
FANCI,All gene,0.9125
FGFR1,All gene,0.7500661375661375
FIP1L1,All gene,0.675
FNBP1L,All gene,0.023809523809523808
FOLR1,All gene,0.027777777777777776
GABARAPL1,All gene,0.19999999999999998
GAPVD1,All gene,0.3333333333333333
GCN1,All gene,0.7101851851851851
GDI2,All gene,0.9666666666666667
GINS1,All gene,1.0
GLE1,All gene,0.7916666666666667
GOLGA1,All gene,0.05357142857142857
GOLGA2,All gene,0.5986111111111111
GORASP1,All gene,0.024305555555555552
GPR119,All gene,0.26666666666666666
GSPT1,All gene,0.4583333333333333
GSR,All gene,0.5
HAUS1,All gene,0.06944444444444445
HAUS3,All gene,0.3
HAUS4,All gene,0.1925925925925926
HAUS8,All gene,0.10648148148148147
HDAC2,All gene,0.35185185185185186
HDAC3,All gene,1.0
HDGFL2,All gene,0.22916666666666666
HIBCH,All gene,0.19444444444444445
HIF1A,All gene,0.12708333333333333
HLA-B,All gene,0.11249999999999999
HMCES,All gene,0.15509259259259262
HSFY1,All gene,0.125
HSP90B1,All gene,1.0
HYOU1,All gene,0.9513888888888888
IARS2,All gene,0.5
ID2,All gene,0.19583333333333333
IFNA16,All gene,0.47817460317460314
IFT22,All gene,0.22056878306878305
IGF2BP1,All gene,0.03273809523809523
IMPACT,All gene,0.09722222222222221
INO80,All gene,1.0
INTS14,All gene,0.5
INTS7,All gene,0.6541666666666667
ISL1,All gene,0.2738095238095238
ITFG2,All gene,0.35277777777777775
ITGAV,All gene,0.8293650793650793
ITGB1,All gene,0.9583333333333334
ITGB5,All gene,1.0
ITPK1,All gene,0.611111111111111
JOSD1,All gene,0.5982142857142857
JTB,All gene,0.39722222222222214
KATNA1,All gene,1.0
KCTD10,All gene,0.48214285714285715
KDM1A,All gene,1.0
KDM5A,All gene,0.925
KIF20B,All gene,0.10648148148148148
KIF5B,All gene,1.0
KPNA1,All gene,0.10208333333333333
KPNA6,All gene,1.0
KRTAP22-1,All gene,0.29166666666666663
LAMP1,All gene,1.0
LAMTOR1,All gene,0.2844907407407407
LAMTOR3,All gene,1.0
LCE2B,All gene,0.25
LHX9,All gene,0.1261243386243386
LTA4H,All gene,0.18888888888888886
M6PR,All gene,0.48571428571428565
MAD1L1,All gene,0.5520833333333333
MAGOH,All gene,0.5633928571428571
MAGOHB,All gene,0.09523809523809523
MAP1LC3B,All gene,0.38425925925925924
MAP1S,All gene,0.13333333333333333
MAPK3,All gene,0.44907407407407407
MBL2,All gene,0.08564814814814814
MCM10,All gene,0.1140873015873016
MCM3,All gene,0.2708333333333333
MCM3AP,All gene,0.35624999999999996
MCM5,All gene,1.0
MCOLN1,All gene,0.3608465608465608
MDC1,All gene,0.2003968253968254
MED1,All gene,0.19351851851851853
MED12,All gene,1.0
MED17,All gene,0.4958333333333333
MED8,All gene,0.40046296296296297
MED9,All gene,0.43055555555555547
MFN2,All gene,0.7293650793650793
MFSD3,All gene,0.25148809523809523
MLH1,All gene,0.2358796296296296
MMP27,All gene,0.030555555555555555
MNT,All gene,0.37083333333333335
MORF4L2,All gene,0.9305555555555555
MRNIP,All gene,0.3590277777777777
MRPL1,All gene,0.13690476190476192
MRPL13,All gene,1.0
MRPL18,All gene,0.4259259259259259
MRPL2,All gene,0.16666666666666666
MRPL24,All gene,0.1119047619047619
MRPL27,All gene,0.5152777777777777
MRPL28,All gene,0.4826388888888889
MRPL33,All gene,0.5
MRPL36,All gene,0.1119047619047619
MRPL37,All gene,0.1953373015873016
MRPL49,All gene,0.21875
MRPL55,All gene,0.22499999999999998
MRPL57,All gene,0.5388888888888889
MRPS15,All gene,0.19351851851851853
MRPS18C,All gene,0.9791666666666666
MRPS26,All gene,0.3333333333333333
MRPS31,All gene,0.4027777777777778
MRPS5,All gene,0.2777777777777778
MRPS9,All gene,0.24186507936507934
MSH6,All gene,0.3933531746031746
MSTO1,All gene,0.23214285714285715
MTIF2,All gene,0.16005291005291006
MTOR,All gene,1.0
MVB12A,All gene,0.41388888888888886
MYC,All gene,1.0
MYO1B,All gene,0.9249999999999999
MYO1E,All gene,0.634920634920635
NAMPT,All gene,0.7752976190476191
NBR1,All gene,0.41418650793650785
NCOR1,All gene,1.0
NCSTN,All gene,0.18055555555555552
NDEL1,All gene,0.6043650793650793
NDUFA10,All gene,0.25763888888888886
NDUFA11,All gene,0.6190476190476191
NDUFA12,All gene,0.04199735449735449
NDUFA2,All gene,0.4618055555555555
NDUFA4,All gene,0.32638888888888884
NDUFA7,All gene,0.30853174603174605
NDUFAF6,All gene,0.1527777777777778
NDUFAF7,All gene,0.5219907407407407
NDUFB3,All gene,0.4882936507936508
NDUFB7,All gene,0.29166666666666663
NDUFC2,All gene,0.15853174603174602
NDUFS2,All gene,0.5222222222222221
NDUFS3,All gene,0.4263888888888889
NEDD8,All gene,0.719047619047619
NFKBIA,All gene,0.3611111111111111
NHEJ1,All gene,0.05902777777777777
NHLH2,All gene,0.35
NMD3,All gene,0.8854166666666666
NPEPPS,All gene,1.0
NPRL2,All gene,0.7138888888888889
NPRL3,All gene,1.0
NPVF,All gene,0.20416666666666666
NSMCE4A,All gene,0.6512566137566137
NUDT12,All gene,0.6547619047619047
NUP188,All gene,0.3
NUP93,All gene,0.25925925925925924
OAZ1,All gene,0.375
OIP5,All gene,0.10092592592592592
OPRPN,All gene,0.3363095238095238
OR10H3,All gene,0.04444444444444444
OR2G3,All gene,0.4722222222222222
OR4C5,All gene,0.09259259259259259
OR7D4,All gene,0.07916666666666666
OST4,All gene,0.5
OSTC,All gene,0.9166666666666666
PABPN1,All gene,0.4875
PACS2,All gene,0.27764550264550264
PAFAH1B1,All gene,0.8541666666666666
PAIP1,All gene,0.1925925925925926
PAK2,All gene,1.0
PAPSS1,All gene,0.06481481481481481
PAPSS2,All gene,0.013888888888888888
PDCD6IP,All gene,1.0
PEF1,All gene,0.9583333333333333
PER1,All gene,0.6958333333333333
PEX13,All gene,0.446494708994709
PEX16,All gene,0.41666666666666663
PEX19,All gene,0.26666666666666666
PFDN5,All gene,0.21527777777777776
PHAX,All gene,0.05654761904761905
PHB2,All gene,0.5297619047619048
PINK1,All gene,0.48055555555555557
PIP4K2A,All gene,0.21412037037037035
PLRG1,All gene,0.4489087301587301
PMAIP1,All gene,0.09537037037037036
PML,All gene,0.9583333333333333
POGZ,All gene,0.9583333333333334
POLD2,All gene,1.0
PPA2,All gene,0.05694444444444444
PPIF,All gene,0.10912698412698413
PPP1CA,All gene,0.6116732804232804
PPP1CC,All gene,0.44999999999999996
PPP1R10,All gene,0.4039351851851852
PPP2R2A,All gene,1.0
PPP2R3C,All gene,0.6759259259259259
PPWD1,All gene,0.062003968253968256
PRDX6,All gene,0.016666666666666666
PRIM2,All gene,1.0
PRMT5,All gene,0.9416666666666667
PRPF38A,All gene,0.20922619047619045
PRR30,All gene,0.17777777777777776
PRY2,All gene,0.15138888888888888
PSEN1,All gene,0.08630952380952381
PSMA1,All gene,0.044642857142857144
PSMA2,All gene,0.008333333333333333
PSMA3,All gene,0.275
PSMA4,All gene,0.02222222222222222
PSMA5,All gene,0.06388888888888888
PSMB1,All gene,0.011904761904761904
PSMB10,All gene,0.3958333333333333
PSMB5,All gene,0.3583333333333333
PSMB8,All gene,0.17893518518518517
PSMC1,All gene,0.025793650793650792
PSMC6,All gene,0.19047619047619047
PSMD10,All gene,0.9416666666666667
PSMD13,All gene,0.7083333333333333
PSMD5,All gene,1.0
PSMD7,All gene,0.13690476190476192
PSMD9,All gene,0.6412698412698412
PSME4,All gene,0.34097222222222223
PSMF1,All gene,0.7988095238095237
RAB10,All gene,1.0
RAB11B,All gene,0.44999999999999996
RAB11FIP3,All gene,0.2875
RAB27A,All gene,0.14232804232804233
RAB2B,All gene,0.07268518518518517
RAB3GAP1,All gene,0.48611111111111105
RAB3IP,All gene,0.12764550264550262
RAB4A,All gene,0.21984126984126984
RABL3,All gene,0.20833333333333331
RAC1,All gene,1.0
RBM17,All gene,0.4390873015873016
RBP1,All gene,0.6086309523809523
RBPMS,All gene,0.5118055555555555
RCC1,All gene,0.29351851851851846
REEP5,All gene,0.4527777777777777
RELA,All gene,1.0
REXO4,All gene,0.16666666666666666
RFC3,All gene,1.0
RFC5,All gene,1.0
RFPL3,All gene,0.5590277777777778
RFTN1,All gene,0.5751322751322752
RHEB,All gene,0.59375
RHOB,All gene,0.39444444444444443
RIF1,All gene,0.37361111111111106
RNPS1,All gene,0.625
RPL18,All gene,0.4375
RPL19,All gene,0.42486772486772484
RPL22,All gene,0.25416666666666665
RPL22L1,All gene,0.1907407407407407
RPL26L1,All gene,0.025793650793650792
RPL29,All gene,0.7166666666666666
RPL32,All gene,0.7138888888888888
RPL35,All gene,0.20185185185185184
RPL35A,All gene,0.2091269841269841
RPL36,All gene,0.5720899470899471
RPL36A,All gene,0.26180555555555557
RPL37,All gene,0.3958333333333333
RPL39,All gene,0.5
RPL39L,All gene,0.38888888888888884
RPL4,All gene,0.27777777777777773
RPL5,All gene,0.21759259259259262
RPN1,All gene,0.5416666666666666
RPS10-NUDT3,All gene,0.05555555555555555
RPS12,All gene,0.3571428571428571
RPS16,All gene,0.7261904761904762
RPS20,All gene,0.2708333333333333
RPS24,All gene,0.9583333333333333
RPS27L,All gene,0.40277777777777773
RPS3,All gene,0.15357142857142858
RPS4X,All gene,0.43333333333333335
RPS6,All gene,0.48611111111111116
RPS6KA1,All gene,0.4231150793650794
RPS6KA3,All gene,0.648611111111111
RPS6KB2,All gene,0.20185185185185184
RPS8,All gene,0.1986111111111111
RRAGC,All gene,1.0
RSU1,All gene,1.0
RUFY2,All gene,0.020833333333333332
SAP130,All gene,0.8333333333333333
SART1,All gene,0.4694444444444445
SASS6,All gene,0.016666666666666666
SCARB2,All gene,0.14246031746031745
SCGB1D1,All gene,0.3146825396825397
SCLY,All gene,0.175
SCNM1,All gene,0.6125
SCO1,All gene,0.47800925925925913
SDHB,All gene,1.0
SDHD,All gene,0.8518518518518519
SEC11A,All gene,1.0
SEC11C,All gene,0.02232142857142857
SEH1L,All gene,0.5
SELENOV,All gene,0.11944444444444444
SEPHS2,All gene,0.6777777777777778
SETDB1,All gene,1.0
SF3B1,All gene,0.04444444444444444
SF3B3,All gene,0.23955026455026457
SF3B4,All gene,0.5523809523809524
SFPQ,All gene,0.3409722222222222
SH3BP4,All gene,1.0
SHOC2,All gene,1.0
SIRPD,All gene,0.25
SLC15A4,All gene,0.10449735449735449
SLC25A27,All gene,0.07440476190476189
SLC25A6,All gene,0.5831018518518519
SLC27A2,All gene,0.6458333333333334
SLC35A1,All gene,1.0
SLC46A1,All gene,0.5403439153439153
SLC9A6,All gene,0.06759259259259259
SLC9B2,All gene,0.3935185185185185
SMARCAD1,All gene,0.517361111111111
SMG7,All gene,1.0
SMG9,All gene,0.6458333333333333
SMR3A,All gene,0.15634920634920635
SNAP47,All gene,0.01875
SNRNP27,All gene,0.16666666666666666
SNRNP48,All gene,0.10066137566137567
SNRPB,All gene,0.2583333333333333
SNTN,All gene,0.0
SP3,All gene,0.8472222222222222
SPAST,All gene,0.40922619047619047
SPATA48,All gene,0.010416666666666666
SPCS1,All gene,0.6124999999999999
SPIDR,All gene,0.5
SPO11,All gene,0.02222222222222222
SPRR2G,All gene,0.05555555555555555
SRD5A1,All gene,0.3159722222222222
SREBF1,All gene,0.298015873015873
SRPRB,All gene,0.7583333333333333
SRSF1,All gene,0.5
SSR1,All gene,0.32242063492063494
SSR2,All gene,0.875
SSR3,All gene,1.0
SSR4,All gene,0.9458333333333333
ST3GAL1,All gene,0.8763888888888889
ST3GAL4,All gene,1.0
STAG1,All gene,1.0
STAM,All gene,0.023809523809523808
STRIP1,All gene,1.0
STT3A,All gene,0.6666666666666666
STT3B,All gene,0.9479166666666666
STX10,All gene,0.2708333333333333
STX5,All gene,0.45833333333333326
STX6,All gene,0.13333333333333333
STX7,All gene,0.1654761904761905
SUGP1,All gene,0.5249999999999999
SUPT7L,All gene,0.3988095238095238
SUV39H1,All gene,0.5
SYMPK,All gene,0.32222222222222224
SYNCRIP,All gene,0.3361111111111111
SYTL4,All gene,0.021164021164021163
TAF5L,All gene,1.0
TARDBP,All gene,1.0
TBC1D23,All gene,0.3222222222222222
TBL1Y,All gene,0.037037037037037035
TCERG1,All gene,1.0
TCIRG1,All gene,0.2875
TECPR1,All gene,0.18518518518518517
TERF2IP,All gene,0.16005291005291006
TFAP2D,All gene,0.020833333333333332
THAP11,All gene,1.0
TIMELESS,All gene,1.0
TMED10,All gene,1.0
TMED2,All gene,1.0
TMEM106B,All gene,0.41666666666666663
TMEM126B,All gene,0.0
TMEM165,All gene,0.9666666666666667
TMEM201,All gene,0.49589947089947084
TOE1,All gene,0.625
TOMM20,All gene,0.43194444444444446
TOMM22,All gene,1.0
TOMM40,All gene,0.9791666666666666
TOMM5,All gene,0.08134920634920634
TOMM6,All gene,0.0912037037037037
TOMM7,All gene,0.2691798941798942
TPT1,All gene,0.3215277777777778
TRAM1,All gene,0.6388888888888888
TRAPPC1,All gene,1.0
TRAPPC3,All gene,0.6666666666666667
TRAPPC4,All gene,1.0
TSC1,All gene,1.0
TSFM,All gene,0.19374999999999998
TSR1,All gene,0.2833333333333333
TSR2,All gene,0.6701388888888888
TUBA1A,All gene,0.10763888888888888
TUBB4B,All gene,0.7625
TUBG2,All gene,0.1148148148148148
TXNRD1,All gene,0.6214285714285713
UBA6,All gene,0.8541666666666666
UBAP1,All gene,0.7780753968253968
UBC,All gene,0.33888888888888885
UBE2D3,All gene,1.0
UBE2T,All gene,0.19444444444444442
UBQLN2,All gene,0.37619047619047613
UCP2,All gene,0.7222222222222222
UFM1,All gene,0.9166666666666666
UPF3A,All gene,0.6041666666666666
UPF3B,All gene,0.3982142857142857
UQCR10,All gene,0.42867063492063495
UQCRB,All gene,1.0
UQCRHL,All gene,0.4736111111111111
UQCRQ,All gene,0.48690476190476184
USB1,All gene,0.16666666666666666
USP1,All gene,0.8333333333333334
USP33,All gene,0.04107142857142857
USP5,All gene,0.7194444444444444
VDAC2,All gene,0.09523809523809523
VPS36,All gene,0.3201058201058201
VPS41,All gene,0.8185185185185185
VPS4B,All gene,0.1763888888888889
VTA1,All gene,0.8847222222222222
VTI1A,All gene,0.0
WARS2,All gene,0.26666666666666666
WDFY3,All gene,0.4444444444444444
WDR45,All gene,0.480324074074074
WDR83,All gene,1.0
WFDC8,All gene,0.07222222222222223
WRAP53,All gene,0.7416666666666666
XPC,All gene,0.16666666666666666
XPO5,All gene,0.9513888888888888
YWHAH,All gene,0.37499999999999994
ZC3H8,All gene,0.31157407407407406
ZC3HC1,All gene,0.22685185185185186
ZNF131,All gene,0.26666666666666666
ZNHIT6,All gene,0.6458333333333333
