gene,group,mAP
COX17,All gene,0.5962962962962962
COX18,All gene,0.22208994708994706
COX4I1,All gene,0.16666666666666666
COX7B,All gene,0.048611111111111105
COX7C,All gene,0.24166666666666664
COX8A,All gene,0.17407407407407405
CPSF1,All gene,0.9791666666666666
CPSF3,All gene,0.7118055555555556
CPSF6,All gene,0.6666666666666666
CPT1B,All gene,0.09375
CRKL,All gene,1.0
CRY1,All gene,0.025
CSE1L,All gene,0.5
CXCL9,All gene,0.46388888888888885
CYB561A3,All gene,0.4444444444444444
CYB5A,All gene,0.1597222222222222
CYCS,All gene,0.5
DARS2,All gene,0.27361111111111114
DCAF15,All gene,0.27499999999999997
DCTN5,All gene,1.0
DDA1,All gene,0.3411706349206349
DDX6,All gene,1.0
DEFB119,All gene,0.09523809523809523
DEFB127,All gene,0.20833333333333331
DEFB128,All gene,0.009259259259259259
DEFB131A,All gene,0.04259259259259259
DENND4B,All gene,0.06435185185185185
DHX35,All gene,1.0
DHX8,All gene,0.1111111111111111
DLG1,All gene,0.008333333333333333
DNA2,All gene,0.5
DNAJC24,All gene,0.283531746031746
DNM1L,All gene,1.0
DOCK2,All gene,0.23888888888888887
DONSON,All gene,0.025925925925925925
DPH2,All gene,0.3931547619047619
DPM3,All gene,0.35000000000000003
DRG2,All gene,0.9201388888888888
DVL1,All gene,0.4682539682539682
DVL3,All gene,0.09523809523809523
DYNLL1,All gene,1.0
ECI1,All gene,0.025
ECSIT,All gene,0.16666666666666666
EEF1G,All gene,1.0
EEF2,All gene,0.9180555555555555
EIF2AK4,All gene,0.6152777777777777
EIF2B1,All gene,0.7071428571428571
EIF2B2,All gene,1.0
EIF2B3,All gene,0.5916666666666666
EIF2B4,All gene,0.26944444444444443
EIF2B5,All gene,1.0
EIF2D,All gene,0.3833333333333333
EIF2S3,All gene,0.37430555555555556
EIF3C,All gene,0.373015873015873
EIF3E,All gene,0.5
EIF3H,All gene,0.7541666666666667
EIF3L,All gene,1.0
EIF4A1,All gene,1.0
EIF4A2,All gene,0.24851190476190477
EIF4B,All gene,0.5
EIF4E,All gene,1.0
EIF4EBP1,All gene,0.8770833333333333
EIF4EBP2,All gene,0.02222222222222222
EIF5,All gene,1.0
EML3,All gene,0.3988095238095238
ENO1,All gene,1.0
EPC1,All gene,1.0
ERCC2,All gene,0.5
ESRP2,All gene,0.2569444444444444
ESX1,All gene,0.11375661375661375
ESYT1,All gene,0.058333333333333334
ETFA,All gene,0.1111111111111111
ETFB,All gene,0.06746031746031746
EXOC3,All gene,0.6922288359788359
EXOSC3,All gene,0.20416666666666666
EYA4,All gene,0.16666666666666666
FAM193A,All gene,0.18214285714285713
FAM71A,All gene,0.125
FANCI,All gene,0.856547619047619
FGFR1,All gene,0.5
FIP1L1,All gene,0.6650793650793652
FNBP1L,All gene,0.14814814814814814
FOLR1,All gene,0.029166666666666667
GABARAPL1,All gene,0.24649470899470902
GAPVD1,All gene,0.31990740740740736
GCN1,All gene,0.9041666666666667
GDI2,All gene,0.7509920634920635
GINS1,All gene,1.0
GLE1,All gene,0.1330687830687831
GOLGA1,All gene,0.125
GOLGA2,All gene,0.15833333333333333
GORASP1,All gene,0.011904761904761904
GPR119,All gene,0.09953703703703703
GSPT1,All gene,0.09583333333333333
GSR,All gene,0.21547619047619046
HAUS1,All gene,0.0
HAUS3,All gene,0.3122685185185185
HAUS4,All gene,0.04444444444444444
HAUS8,All gene,0.15277777777777776
HDAC2,All gene,0.4305555555555555
HDAC3,All gene,1.0
HDGFL2,All gene,0.4679232804232804
HIBCH,All gene,0.044444444444444446
HIF1A,All gene,0.020833333333333332
HLA-B,All gene,0.02222222222222222
HMCES,All gene,0.31547619047619047
HSFY1,All gene,0.08055555555555555
HSP90B1,All gene,1.0
HYOU1,All gene,1.0
IARS2,All gene,0.5
ID2,All gene,0.1597222222222222
IFNA16,All gene,0.06481481481481481
IFT22,All gene,0.30208333333333326
IGF2BP1,All gene,0.19695767195767194
IMPACT,All gene,0.023809523809523808
INO80,All gene,0.8069444444444445
INTS14,All gene,0.5402777777777777
INTS7,All gene,0.53125
ISL1,All gene,0.16666666666666666
ITFG2,All gene,0.13333333333333333
ITGAV,All gene,1.0
ITGB1,All gene,1.0
ITGB5,All gene,1.0
ITPK1,All gene,0.5513888888888888
JOSD1,All gene,0.10763888888888888
JTB,All gene,0.1398148148148148
KATNA1,All gene,1.0
KCTD10,All gene,0.29973544973544974
KDM1A,All gene,0.9791666666666666
KDM5A,All gene,0.6027777777777777
KIF20B,All gene,0.09904100529100529
KIF5B,All gene,1.0
KPNA1,All gene,0.14398148148148146
KPNA6,All gene,1.0
KRTAP22-1,All gene,0.03898809523809524
LAMP1,All gene,0.23842592592592587
LAMTOR1,All gene,0.08630952380952381
LAMTOR3,All gene,1.0
LCE2B,All gene,0.13194444444444442
LHX9,All gene,0.07380952380952381
LTA4H,All gene,0.5430555555555555
M6PR,All gene,0.5
MAD1L1,All gene,0.5625
MAGOH,All gene,0.1349206349206349
MAGOHB,All gene,0.16041666666666668
MAP1LC3B,All gene,0.3571428571428571
MAP1S,All gene,0.33333333333333337
MAPK3,All gene,0.3157407407407407
MBL2,All gene,0.09523809523809523
MCM10,All gene,0.4282407407407407
MCM3,All gene,0.46527777777777773
MCM3AP,All gene,0.12962962962962962
MCM5,All gene,1.0
MCOLN1,All gene,0.24305555555555552
MDC1,All gene,0.0
MED1,All gene,0.14166666666666666
MED12,All gene,1.0
MED17,All gene,0.44246031746031744
MED8,All gene,0.47777777777777775
MED9,All gene,0.3472222222222222
MFN2,All gene,0.8138888888888889
MFSD3,All gene,0.5099206349206349
MLH1,All gene,0.17903439153439152
MMP27,All gene,0.26666666666666666
MNT,All gene,0.346031746031746
MORF4L2,All gene,0.5527777777777777
MRNIP,All gene,0.35198412698412695
MRPL1,All gene,0.22255291005291003
MRPL13,All gene,0.7166666666666666
MRPL18,All gene,0.19444444444444442
MRPL2,All gene,0.17708333333333331
MRPL24,All gene,0.09523809523809523
MRPL27,All gene,0.16597222222222222
MRPL28,All gene,0.4263888888888889
MRPL33,All gene,0.16666666666666666
MRPL36,All gene,0.3472222222222222
MRPL37,All gene,0.04940476190476191
MRPL49,All gene,0.15833333333333333
MRPL55,All gene,0.008333333333333333
MRPL57,All gene,0.5863095238095238
MRPS15,All gene,0.1574074074074074
MRPS18C,All gene,0.4285714285714285
MRPS26,All gene,0.09523809523809523
MRPS31,All gene,0.30995370370370373
MRPS5,All gene,0.37731481481481477
MRPS9,All gene,0.06481481481481481
MSH6,All gene,0.15185185185185185
MSTO1,All gene,0.25925925925925924
MTIF2,All gene,0.0
MTOR,All gene,1.0
MVB12A,All gene,0.175
MYC,All gene,1.0
MYO1B,All gene,0.6746031746031745
MYO1E,All gene,0.6458333333333333
NAMPT,All gene,1.0
NBR1,All gene,0.08333333333333333
NCOR1,All gene,0.8368055555555555
NCSTN,All gene,0.7194444444444444
NDEL1,All gene,0.07116402116402115
NDUFA10,All gene,0.19999999999999998
NDUFA11,All gene,0.37857142857142856
NDUFA12,All gene,0.13749999999999998
NDUFA2,All gene,0.15555555555555556
NDUFA4,All gene,0.016666666666666666
NDUFA7,All gene,0.26388888888888884
NDUFAF6,All gene,0.38888888888888884
NDUFAF7,All gene,0.01759259259259259
NDUFB3,All gene,0.21921296296296294
NDUFB7,All gene,0.1388888888888889
NDUFC2,All gene,0.020833333333333332
NDUFS2,All gene,0.23888888888888887
NDUFS3,All gene,0.09259259259259259
NEDD8,All gene,0.9097222222222222
NFKBIA,All gene,0.16666666666666666
NHEJ1,All gene,0.06944444444444443
NHLH2,All gene,0.1611111111111111
NMD3,All gene,0.9201388888888888
NPEPPS,All gene,1.0
NPRL2,All gene,0.22499999999999998
NPRL3,All gene,0.9513888888888888
NPVF,All gene,0.13611111111111113
NSMCE4A,All gene,0.9583333333333333
NUDT12,All gene,0.35254629629629625
NUP188,All gene,0.5416666666666666
NUP93,All gene,0.48462301587301587
OAZ1,All gene,0.3379629629629629
OIP5,All gene,0.125
OPRPN,All gene,0.09047619047619046
OR10H3,All gene,0.03009259259259259
OR2G3,All gene,0.8069444444444444
OR4C5,All gene,0.10833333333333332
OR7D4,All gene,0.06249999999999999
OST4,All gene,0.3988095238095238
OSTC,All gene,0.20019841269841268
PABPN1,All gene,0.12533068783068782
PACS2,All gene,0.28224206349206354
PAFAH1B1,All gene,0.2263888888888889
PAIP1,All gene,0.03968253968253968
PAK2,All gene,1.0
PAPSS1,All gene,0.049999999999999996
PAPSS2,All gene,0.25079365079365074
PDCD6IP,All gene,0.9583333333333333
PEF1,All gene,0.7410714285714286
PER1,All gene,0.325
PEX13,All gene,0.08819444444444444
PEX16,All gene,0.46759259259259256
PEX19,All gene,0.24074074074074073
PFDN5,All gene,0.34259259259259256
PHAX,All gene,0.16666666666666666
PHB2,All gene,0.3904761904761904
PINK1,All gene,0.2113095238095238
PIP4K2A,All gene,0.14699074074074076
PLRG1,All gene,0.021164021164021163
PMAIP1,All gene,0.02222222222222222
PML,All gene,0.6597222222222222
POGZ,All gene,0.5395833333333333
POLD2,All gene,1.0
PPA2,All gene,0.04444444444444444
PPIF,All gene,0.13194444444444442
PPP1CA,All gene,0.8212962962962963
PPP1CC,All gene,0.8055555555555555
PPP1R10,All gene,0.16666666666666666
PPP2R2A,All gene,0.8669642857142856
PPP2R3C,All gene,0.9583333333333333
PPWD1,All gene,0.008333333333333333
PRDX6,All gene,0.12037037037037036
PRIM2,All gene,1.0
PRMT5,All gene,1.0
PRPF38A,All gene,0.17261904761904762
PRR30,All gene,0.5569444444444445
PRY2,All gene,0.19722222222222222
PSEN1,All gene,0.29067460317460314
PSMA1,All gene,0.0
PSMA2,All gene,0.0884920634920635
PSMA3,All gene,0.7430555555555555
PSMA4,All gene,0.18888888888888888
PSMA5,All gene,0.041666666666666664
PSMB1,All gene,0.06944444444444443
PSMB10,All gene,0.16666666666666663
PSMB5,All gene,0.15601851851851853
PSMB8,All gene,0.013888888888888888
PSMC1,All gene,0.05486111111111111
PSMC6,All gene,0.15873015873015872
PSMD10,All gene,0.41018518518518515
PSMD13,All gene,0.5
PSMD5,All gene,0.7222222222222222
PSMD7,All gene,0.27685185185185185
PSMD9,All gene,0.10393518518518519
PSME4,All gene,0.12103174603174602
PSMF1,All gene,0.09999999999999999
RAB10,All gene,1.0
RAB11B,All gene,0.5229166666666666
RAB11FIP3,All gene,0.24583333333333332
RAB27A,All gene,0.04513888888888889
RAB2B,All gene,0.26296296296296295
RAB3GAP1,All gene,0.16666666666666666
RAB3IP,All gene,0.06041666666666666
RAB4A,All gene,0.2224537037037037
RABL3,All gene,0.6157407407407407
RAC1,All gene,1.0
RBM17,All gene,0.36111111111111105
RBP1,All gene,0.625
RBPMS,All gene,0.7154761904761904
RCC1,All gene,0.4224206349206349
REEP5,All gene,0.06746031746031746
RELA,All gene,0.8972222222222223
REXO4,All gene,0.03935185185185185
RFC3,All gene,1.0
RFC5,All gene,1.0
RFPL3,All gene,0.7465277777777778
RFTN1,All gene,0.44742063492063483
RHEB,All gene,0.5222222222222221
RHOB,All gene,0.27777777777777773
RIF1,All gene,0.3706349206349206
RNPS1,All gene,0.40674603174603174
RPL18,All gene,0.36111111111111105
RPL19,All gene,0.48214285714285715
RPL22,All gene,0.5625
RPL22L1,All gene,0.23492063492063492
RPL26L1,All gene,0.0
RPL29,All gene,0.548611111111111
RPL32,All gene,0.3379629629629629
RPL35,All gene,0.6759920634920634
RPL35A,All gene,0.6097222222222222
RPL36,All gene,0.7847222222222222
RPL36A,All gene,0.2847222222222222
RPL37,All gene,0.09375
RPL39,All gene,0.7232142857142857
RPL39L,All gene,0.3333333333333333
RPL4,All gene,0.5638888888888889
RPL5,All gene,0.34523809523809523
RPN1,All gene,0.3279761904761904
RPS10-NUDT3,All gene,0.13541666666666666
RPS12,All gene,0.642361111111111
RPS16,All gene,1.0
RPS20,All gene,0.2546296296296296
RPS24,All gene,0.9791666666666666
RPS27L,All gene,0.06398809523809523
RPS3,All gene,0.5722222222222222
RPS4X,All gene,0.9333333333333333
RPS6,All gene,0.9523809523809523
RPS6KA1,All gene,0.6246031746031746
RPS6KA3,All gene,0.32499999999999996
RPS6KB2,All gene,0.10879629629629628
RPS8,All gene,0.9666666666666667
RRAGC,All gene,0.5416666666666666
RSU1,All gene,1.0
RUFY2,All gene,0.013888888888888888
SAP130,All gene,0.9097222222222222
SART1,All gene,0.3055555555555556
SASS6,All gene,0.19212962962962965
SCARB2,All gene,0.013888888888888888
SCGB1D1,All gene,0.10416666666666666
SCLY,All gene,0.11283068783068782
SCNM1,All gene,0.48363095238095233
SCO1,All gene,0.19305555555555556
SDHB,All gene,1.0
SDHD,All gene,0.875
SEC11A,All gene,0.9166666666666666
SEC11C,All gene,0.11342592592592593
SEH1L,All gene,0.5
SELENOV,All gene,0.0
SEPHS2,All gene,0.41666666666666663
SETDB1,All gene,1.0
SF3B1,All gene,0.7333333333333333
SF3B3,All gene,0.1645833333333333
SF3B4,All gene,0.4097222222222222
SFPQ,All gene,0.8875
SH3BP4,All gene,1.0
SHOC2,All gene,1.0
SIRPD,All gene,0.18981481481481483
SLC15A4,All gene,0.10357142857142856
SLC25A27,All gene,0.03009259259259259
SLC25A6,All gene,0.19047619047619047
SLC27A2,All gene,0.13472222222222222
SLC35A1,All gene,0.5492063492063491
SLC46A1,All gene,0.6782407407407407
SLC9A6,All gene,0.14791666666666664
SLC9B2,All gene,0.03518518518518519
SMARCAD1,All gene,0.6498015873015872
SMG7,All gene,0.9458333333333333
SMG9,All gene,0.19444444444444442
SMR3A,All gene,0.09722222222222221
SNAP47,All gene,0.10416666666666666
SNRNP27,All gene,0.1611111111111111
SNRNP48,All gene,0.4361111111111111
SNRPB,All gene,0.21527777777777773
SNTN,All gene,0.008333333333333333
SP3,All gene,0.19444444444444445
SPAST,All gene,0.14384920634920634
SPATA48,All gene,0.06388888888888888
SPCS1,All gene,0.41666666666666663
SPIDR,All gene,0.44999999999999996
SPO11,All gene,0.07083333333333333
SPRR2G,All gene,0.0619047619047619
SRD5A1,All gene,0.7384259259259259
SREBF1,All gene,0.34722222222222215
SRPRB,All gene,0.6770833333333333
SRSF1,All gene,0.5375
SSR1,All gene,0.2743055555555555
SSR2,All gene,0.5763888888888888
SSR3,All gene,1.0
SSR4,All gene,0.6805555555555556
ST3GAL1,All gene,0.7388888888888888
ST3GAL4,All gene,0.12083333333333332
STAG1,All gene,1.0
STAM,All gene,0.04662698412698413
STRIP1,All gene,1.0
STT3A,All gene,0.5562169312169313
STT3B,All gene,0.5847222222222221
STX10,All gene,0.13101851851851853
STX5,All gene,0.371031746031746
STX6,All gene,0.04097222222222222
STX7,All gene,0.0744047619047619
SUGP1,All gene,0.5
SUPT7L,All gene,0.21666666666666665
SUV39H1,All gene,0.5
SYMPK,All gene,0.6
SYNCRIP,All gene,0.17222222222222222
SYTL4,All gene,0.1193121693121693
TAF5L,All gene,0.9791666666666666
TARDBP,All gene,1.0
TBC1D23,All gene,0.09999999999999999
TBL1Y,All gene,0.0
TCERG1,All gene,1.0
TCIRG1,All gene,0.011904761904761904
TECPR1,All gene,0.16547619047619047
TERF2IP,All gene,0.19027777777777777
TFAP2D,All gene,0.059027777777777776
THAP11,All gene,0.6319444444444444
TIMELESS,All gene,1.0
TMED10,All gene,1.0
TMED2,All gene,1.0
TMEM106B,All gene,0.0
TMEM126B,All gene,0.013888888888888888
TMEM165,All gene,0.8333333333333334
TMEM201,All gene,0.6638888888888889
TOE1,All gene,1.0
TOMM20,All gene,0.5763888888888888
TOMM22,All gene,1.0
TOMM40,All gene,1.0
TOMM5,All gene,0.13630952380952382
TOMM6,All gene,0.019675925925925923
TOMM7,All gene,0.1486111111111111
TPT1,All gene,0.3944444444444444
TRAM1,All gene,0.4215277777777778
TRAPPC1,All gene,1.0
TRAPPC3,All gene,0.59375
TRAPPC4,All gene,1.0
TSC1,All gene,1.0
TSFM,All gene,0.30820105820105814
TSR1,All gene,0.40277777777777773
TSR2,All gene,0.544047619047619
TUBA1A,All gene,0.09166666666666666
TUBB4B,All gene,0.9513888888888888
TUBG2,All gene,0.1968584656084656
TXNRD1,All gene,0.6229166666666667
UBA6,All gene,0.4962962962962963
UBAP1,All gene,0.3902777777777778
UBC,All gene,0.1597222222222222
UBE2D3,All gene,1.0
UBE2T,All gene,0.21111111111111108
UBQLN2,All gene,0.19560185185185186
UCP2,All gene,0.375
UFM1,All gene,0.5416666666666666
UPF3A,All gene,0.3451388888888889
UPF3B,All gene,0.21643518518518517
UQCR10,All gene,0.2685185185185185
UQCRB,All gene,0.8833333333333333
UQCRHL,All gene,1.0
UQCRQ,All gene,0.3988095238095238
USB1,All gene,0.27777777777777773
USP1,All gene,0.5009920634920635
USP33,All gene,0.4196428571428571
USP5,All gene,0.5393518518518517
VDAC2,All gene,0.3819444444444444
VPS36,All gene,0.19444444444444442
VPS41,All gene,0.31666666666666665
VPS4B,All gene,0.028009259259259258
VTA1,All gene,1.0
VTI1A,All gene,0.0
WARS2,All gene,0.1423611111111111
WDFY3,All gene,0.036904761904761905
WDR45,All gene,0.4466269841269841
WDR83,All gene,1.0
WFDC8,All gene,0.16435185185185186
WRAP53,All gene,0.5
XPC,All gene,0.3138888888888889
XPO5,All gene,1.0
YWHAH,All gene,0.37083333333333335
ZC3H8,All gene,0.29444444444444445
ZC3HC1,All gene,0.333994708994709
ZNF131,All gene,0.125
ZNHIT6,All gene,0.5
