gene,group,mAP
DCTN5,All gene,0.9791666666666666
DDA1,All gene,0.32407407407407407
DDX6,All gene,1.0
DEFB119,All gene,0.09523809523809523
DEFB127,All gene,0.19444444444444442
DEFB128,All gene,0.009259259259259259
DEFB131A,All gene,0.04675925925925926
DENND4B,All gene,0.06018518518518519
DHX35,All gene,1.0
DHX8,All gene,0.09027777777777776
DLG1,All gene,0.008333333333333333
DNA2,All gene,0.5
DNAJC24,All gene,0.283531746031746
DNM1L,All gene,1.0
DOCK2,All gene,0.22777777777777775
DONSON,All gene,0.025925925925925925
DPH2,All gene,0.3931547619047619
DPM3,All gene,0.35000000000000003
DRG2,All gene,0.9246031746031745
DVL1,All gene,0.46249999999999997
DVL3,All gene,0.09523809523809523
DYNLL1,All gene,1.0
ECI1,All gene,0.025
ECSIT,All gene,0.16666666666666666
EEF1G,All gene,1.0
EEF2,All gene,0.9180555555555555
EIF2AK4,All gene,0.5879629629629629
EIF2B1,All gene,0.7071428571428571
EIF2B2,All gene,1.0
EIF2B3,All gene,0.5916666666666666
EIF2B4,All gene,0.27129629629629626
EIF2B5,All gene,1.0
EIF2D,All gene,0.4111111111111111
EIF2S3,All gene,0.3604166666666666
EIF3C,All gene,0.3535714285714286
EIF3E,All gene,0.5
EIF3H,All gene,0.7543650793650793
EIF3L,All gene,1.0
EIF4A1,All gene,1.0
EIF4A2,All gene,0.25
EIF4B,All gene,0.5
EIF4E,All gene,1.0
EIF4EBP1,All gene,0.8770833333333333
EIF4EBP2,All gene,0.02222222222222222
EIF5,All gene,1.0
EML3,All gene,0.4003968253968254
ENO1,All gene,1.0
EPC1,All gene,1.0
ERCC2,All gene,0.5
ESRP2,All gene,0.2708333333333333
ESX1,All gene,0.11375661375661375
ESYT1,All gene,0.058333333333333334
ETFA,All gene,0.1111111111111111
ETFB,All gene,0.06051587301587301
EXOC3,All gene,0.6922288359788359
EXOSC3,All gene,0.15972222222222224
EYA4,All gene,0.16666666666666666
FAM193A,All gene,0.18214285714285713
FAM71A,All gene,0.125
FANCI,All gene,0.8333333333333334
FGFR1,All gene,0.5
FIP1L1,All gene,0.678968253968254
FNBP1L,All gene,0.14616402116402116
FOLR1,All gene,0.029166666666666667
GABARAPL1,All gene,0.25066137566137564
GAPVD1,All gene,0.3430555555555555
GCN1,All gene,0.9041666666666667
GDI2,All gene,0.7819444444444444
GINS1,All gene,1.0
GLE1,All gene,0.10621693121693121
GOLGA1,All gene,0.12301587301587301
GOLGA2,All gene,0.15555555555555556
GORASP1,All gene,0.009259259259259259
GPR119,All gene,0.10102513227513227
GSPT1,All gene,0.09583333333333333
GSR,All gene,0.21547619047619046
HAUS1,All gene,0.0
HAUS3,All gene,0.3122685185185185
HAUS4,All gene,0.04444444444444444
HAUS8,All gene,0.15277777777777776
HDAC2,All gene,0.4305555555555555
HDAC3,All gene,1.0
HDGFL2,All gene,0.4525462962962963
HIBCH,All gene,0.044444444444444446
HIF1A,All gene,0.020833333333333332
HLA-B,All gene,0.02222222222222222
HMCES,All gene,0.3125
HSFY1,All gene,0.07685185185185185
HSP90B1,All gene,1.0
HYOU1,All gene,1.0
IARS2,All gene,0.5
ID2,All gene,0.1597222222222222
IFNA16,All gene,0.06759259259259259
IFT22,All gene,0.3259259259259259
IGF2BP1,All gene,0.18402777777777776
IMPACT,All gene,0.023809523809523808
INO80,All gene,0.8069444444444445
INTS14,All gene,0.54375
INTS7,All gene,0.53125
ISL1,All gene,0.16666666666666666
ITFG2,All gene,0.07083333333333333
ITGAV,All gene,1.0
ITGB1,All gene,1.0
ITGB5,All gene,1.0
ITPK1,All gene,0.5555555555555555
JOSD1,All gene,0.10763888888888888
JTB,All gene,0.1398148148148148
KATNA1,All gene,1.0
KCTD10,All gene,0.2958994708994709
KDM1A,All gene,0.9791666666666666
KDM5A,All gene,0.5968253968253967
KIF20B,All gene,0.09904100529100529
KIF5B,All gene,1.0
KPNA1,All gene,0.1509259259259259
KPNA6,All gene,1.0
KRTAP22-1,All gene,0.043154761904761904
LAMP1,All gene,0.23958333333333331
LAMTOR1,All gene,0.1349206349206349
LAMTOR3,All gene,1.0
LCE2B,All gene,0.14583333333333331
LHX9,All gene,0.11547619047619047
LTA4H,All gene,0.5430555555555555
M6PR,All gene,0.5
MAD1L1,All gene,0.5347222222222222
MAGOH,All gene,0.1496031746031746
MAGOHB,All gene,0.15810185185185185
MAP1LC3B,All gene,0.3571428571428571
MAP1S,All gene,0.28869047619047616
MAPK3,All gene,0.32407407407407407
MBL2,All gene,0.09523809523809523
MCM10,All gene,0.40277777777777773
MCM3,All gene,0.46527777777777773
MCM3AP,All gene,0.12777777777777777
MCM5,All gene,1.0
MCOLN1,All gene,0.24305555555555552
MDC1,All gene,0.0
MED1,All gene,0.14444444444444446
MED12,All gene,1.0
MED17,All gene,0.4805555555555555
MED8,All gene,0.47777777777777775
MED9,All gene,0.3472222222222222
MFN2,All gene,0.8138888888888889
MFSD3,All gene,0.5099206349206349
MLH1,All gene,0.17579365079365078
MMP27,All gene,0.26435185185185184
MNT,All gene,0.346031746031746
MORF4L2,All gene,0.5805555555555555
MRNIP,All gene,0.3464285714285714
MRPL1,All gene,0.24315476190476187
MRPL13,All gene,0.7166666666666666
MRPL18,All gene,0.19444444444444442
MRPL2,All gene,0.17708333333333331
MRPL24,All gene,0.09722222222222221
MRPL27,All gene,0.17175925925925922
MRPL28,All gene,0.44999999999999996
MRPL33,All gene,0.16666666666666666
MRPL36,All gene,0.3472222222222222
MRPL37,All gene,0.04940476190476191
MRPL49,All gene,0.1388888888888889
MRPL55,All gene,0.008333333333333333
MRPL57,All gene,0.5182539682539682
MRPS15,All gene,0.1574074074074074
MRPS18C,All gene,0.4285714285714285
MRPS26,All gene,0.09722222222222221
MRPS31,All gene,0.3076388888888889
MRPS5,All gene,0.3724206349206349
MRPS9,All gene,0.06759259259259259
MSH6,All gene,0.15277777777777776
MSTO1,All gene,0.25925925925925924
MTIF2,All gene,0.0
MTOR,All gene,1.0
MVB12A,All gene,0.175
MYC,All gene,1.0
MYO1B,All gene,0.6678571428571428
MYO1E,All gene,0.6458333333333333
NAMPT,All gene,0.9791666666666666
NBR1,All gene,0.08333333333333333
NCOR1,All gene,0.8368055555555555
NCSTN,All gene,0.7194444444444444
NDEL1,All gene,0.07116402116402115
NDUFA10,All gene,0.19999999999999998
NDUFA11,All gene,0.3660714285714286
NDUFA12,All gene,0.14232804232804233
NDUFA2,All gene,0.15555555555555556
NDUFA4,All gene,0.016666666666666666
NDUFA7,All gene,0.26388888888888884
NDUFAF6,All gene,0.38888888888888884
NDUFAF7,All gene,0.01759259259259259
NDUFB3,All gene,0.21921296296296294
NDUFB7,All gene,0.1388888888888889
NDUFC2,All gene,0.020833333333333332
NDUFS2,All gene,0.23888888888888887
NDUFS3,All gene,0.09259259259259259
NEDD8,All gene,0.9097222222222222
NFKBIA,All gene,0.16666666666666666
NHEJ1,All gene,0.061111111111111116
NHLH2,All gene,0.1611111111111111
NMD3,All gene,0.9201388888888888
NPEPPS,All gene,1.0
NPRL2,All gene,0.22916666666666666
NPRL3,All gene,0.9513888888888888
NPVF,All gene,0.13611111111111113
NSMCE4A,All gene,0.9791666666666666
NUDT12,All gene,0.3692129629629629
NUP188,All gene,0.5416666666666666
NUP93,All gene,0.4905753968253968
OAZ1,All gene,0.3935185185185185
OIP5,All gene,0.125
OPRPN,All gene,0.07936507936507936
OR10H3,All gene,0.03009259259259259
OR2G3,All gene,0.7861111111111111
OR4C5,All gene,0.1125
OR7D4,All gene,0.06944444444444445
OST4,All gene,0.3988095238095238
OSTC,All gene,0.20019841269841268
PABPN1,All gene,0.12533068783068782
PACS2,All gene,0.2916666666666667
PAFAH1B1,All gene,0.1965277777777778
PAIP1,All gene,0.04246031746031746
PAK2,All gene,1.0
PAPSS1,All gene,0.09259259259259259
PAPSS2,All gene,0.2526455026455026
PDCD6IP,All gene,0.9583333333333333
PEF1,All gene,0.7430555555555556
PER1,All gene,0.325
PEX13,All gene,0.08819444444444444
PEX16,All gene,0.46759259259259256
PEX19,All gene,0.2324074074074074
PFDN5,All gene,0.31481481481481477
PHAX,All gene,0.16666666666666666
PHB2,All gene,0.4027777777777778
PINK1,All gene,0.21428571428571427
PIP4K2A,All gene,0.14699074074074076
PLRG1,All gene,0.021164021164021163
PMAIP1,All gene,0.02222222222222222
PML,All gene,0.6597222222222222
POGZ,All gene,0.5405092592592592
POLD2,All gene,1.0
PPA2,All gene,0.039351851851851846
PPIF,All gene,0.13194444444444442
PPP1CA,All gene,0.8212962962962963
PPP1CC,All gene,0.8055555555555555
PPP1R10,All gene,0.16666666666666666
PPP2R2A,All gene,0.8669642857142856
PPP2R3C,All gene,0.9583333333333333
PPWD1,All gene,0.008333333333333333
PRDX6,All gene,0.10555555555555554
PRIM2,All gene,1.0
PRMT5,All gene,1.0
PRPF38A,All gene,0.17658730158730157
PRR30,All gene,0.5509920634920635
PRY2,All gene,0.19722222222222222
PSEN1,All gene,0.3001984126984127
PSMA1,All gene,0.0
PSMA2,All gene,0.08125
PSMA3,All gene,0.7371031746031745
PSMA4,All gene,0.1958333333333333
PSMA5,All gene,0.03518518518518519
PSMB1,All gene,0.06944444444444443
PSMB10,All gene,0.17222222222222222
PSMB5,All gene,0.15601851851851853
PSMB8,All gene,0.011904761904761904
PSMC1,All gene,0.05486111111111111
PSMC6,All gene,0.16567460317460317
PSMD10,All gene,0.41018518518518515
PSMD13,All gene,0.5
PSMD5,All gene,0.7097222222222223
PSMD7,All gene,0.2777777777777778
PSMD9,All gene,0.08611111111111111
PSME4,All gene,0.12103174603174602
PSMF1,All gene,0.09930555555555556
RAB10,All gene,1.0
RAB11B,All gene,0.5166666666666666
RAB11FIP3,All gene,0.2222222222222222
RAB27A,All gene,0.04097222222222222
RAB2B,All gene,0.27361111111111114
RAB3GAP1,All gene,0.1388888888888889
RAB3IP,All gene,0.0619047619047619
RAB4A,All gene,0.2329695767195767
RABL3,All gene,0.6157407407407407
RAC1,All gene,1.0
RBM17,All gene,0.4027777777777777
RBP1,All gene,0.625
RBPMS,All gene,0.7286706349206349
RCC1,All gene,0.40324074074074073
REEP5,All gene,0.04047619047619047
RELA,All gene,0.8972222222222223
REXO4,All gene,0.0375
RFC3,All gene,1.0
RFC5,All gene,1.0
RFPL3,All gene,0.7381944444444444
RFTN1,All gene,0.44742063492063483
RHEB,All gene,0.5222222222222221
RHOB,All gene,0.27777777777777773
RIF1,All gene,0.3954365079365079
RNPS1,All gene,0.40674603174603174
RPL18,All gene,0.3571428571428571
RPL19,All gene,0.5027777777777778
RPL22,All gene,0.5708333333333333
RPL22L1,All gene,0.23492063492063492
RPL26L1,All gene,0.0
RPL29,All gene,0.5541666666666666
RPL32,All gene,0.3379629629629629
RPL35,All gene,0.6694444444444445
RPL35A,All gene,0.6126984126984127
RPL36,All gene,0.7847222222222222
RPL36A,All gene,0.2847222222222222
RPL37,All gene,0.09375
RPL39,All gene,0.7371031746031745
RPL39L,All gene,0.3564814814814814
RPL4,All gene,0.5638888888888889
RPL5,All gene,0.3472222222222222
RPN1,All gene,0.3279761904761904
RPS10-NUDT3,All gene,0.13541666666666666
RPS12,All gene,0.642361111111111
RPS16,All gene,1.0
RPS20,All gene,0.2546296296296296
RPS24,All gene,0.9791666666666666
RPS27L,All gene,0.06283068783068782
RPS3,All gene,0.5722222222222222
RPS4X,All gene,0.9333333333333333
RPS6,All gene,0.9523809523809523
RPS6KA1,All gene,0.6225198412698413
RPS6KA3,All gene,0.3333333333333333
RPS6KB2,All gene,0.09027777777777776
RPS8,All gene,0.9791666666666666
RRAGC,All gene,0.5416666666666666
RSU1,All gene,1.0
RUFY2,All gene,0.013888888888888888
SAP130,All gene,0.9097222222222222
SART1,All gene,0.3115079365079365
SASS6,All gene,0.2337962962962963
SCARB2,All gene,0.013888888888888888
SCGB1D1,All gene,0.10416666666666666
SCLY,All gene,0.11283068783068782
SCNM1,All gene,0.475
SCO1,All gene,0.1833333333333333
SDHB,All gene,1.0
SDHD,All gene,0.875
SEC11A,All gene,0.9166666666666666
SEC11C,All gene,0.11342592592592593
SEH1L,All gene,0.5
SELENOV,All gene,0.0
SEPHS2,All gene,0.42222222222222217
SETDB1,All gene,1.0
SF3B1,All gene,0.7333333333333333
SF3B3,All gene,0.1645833333333333
SF3B4,All gene,0.42916666666666664
SFPQ,All gene,0.9083333333333333
SH3BP4,All gene,1.0
SHOC2,All gene,1.0
SIRPD,All gene,0.17407407407407408
SLC15A4,All gene,0.10449735449735449
SLC25A27,All gene,0.03009259259259259
SLC25A6,All gene,0.19047619047619047
SLC27A2,All gene,0.13055555555555556
SLC35A1,All gene,0.5492063492063491
SLC46A1,All gene,0.7032407407407407
SLC9A6,All gene,0.14768518518518517
SLC9B2,All gene,0.02857142857142857
SMARCAD1,All gene,0.566468253968254
SMG7,All gene,0.9458333333333333
SMG9,All gene,0.19444444444444442
SMR3A,All gene,0.1001984126984127
SNAP47,All gene,0.09999999999999999
SNRNP27,All gene,0.14444444444444443
SNRNP48,All gene,0.4361111111111111
SNRPB,All gene,0.2569444444444444
SNTN,All gene,0.009259259259259259
SP3,All gene,0.23194444444444445
SPAST,All gene,0.1369047619047619
SPATA48,All gene,0.06884920634920635
SPCS1,All gene,0.41666666666666663
SPIDR,All gene,0.44999999999999996
SPO11,All gene,0.07083333333333333
SPRR2G,All gene,0.06249999999999999
SRD5A1,All gene,0.7384259259259259
SREBF1,All gene,0.3055555555555555
SRPRB,All gene,0.6770833333333333
SRSF1,All gene,0.5416666666666666
SSR1,All gene,0.27232142857142855
SSR2,All gene,0.5740740740740741
SSR3,All gene,1.0
SSR4,All gene,0.6805555555555556
ST3GAL1,All gene,0.7263888888888889
ST3GAL4,All gene,0.06825396825396826
STAG1,All gene,1.0
STAM,All gene,0.048611111111111105
STRIP1,All gene,1.0
STT3A,All gene,0.5812169312169313
STT3B,All gene,0.5847222222222221
STX10,All gene,0.13194444444444445
STX5,All gene,0.371031746031746
STX6,All gene,0.03898809523809524
STX7,All gene,0.0744047619047619
SUGP1,All gene,0.5
SUPT7L,All gene,0.21666666666666665
SUV39H1,All gene,0.5
SYMPK,All gene,0.6
SYNCRIP,All gene,0.17222222222222222
SYTL4,All gene,0.1193121693121693
TAF5L,All gene,0.9791666666666666
TARDBP,All gene,1.0
TBC1D23,All gene,0.08796296296296297
TBL1Y,All gene,0.0
TCERG1,All gene,1.0
TCIRG1,All gene,0.011904761904761904
TECPR1,All gene,0.20436507936507936
TERF2IP,All gene,0.2319444444444444
TFAP2D,All gene,0.059027777777777776
THAP11,All gene,0.6319444444444444
TIMELESS,All gene,1.0
TMED10,All gene,1.0
TMED2,All gene,1.0
TMEM106B,All gene,0.0
TMEM126B,All gene,0.013888888888888888
TMEM165,All gene,0.8333333333333334
TMEM201,All gene,0.6555555555555554
TOE1,All gene,1.0
TOMM20,All gene,0.5638888888888889
TOMM22,All gene,1.0
TOMM40,All gene,1.0
TOMM5,All gene,0.12242063492063493
TOMM6,All gene,0.019675925925925923
TOMM7,All gene,0.1486111111111111
TPT1,All gene,0.3944444444444444
TRAM1,All gene,0.4284722222222222
TRAPPC1,All gene,1.0
TRAPPC3,All gene,0.59375
TRAPPC4,All gene,1.0
TSC1,All gene,1.0
TSFM,All gene,0.3063492063492063
TSR1,All gene,0.4007936507936507
TSR2,All gene,0.544047619047619
TUBA1A,All gene,0.09166666666666666
TUBB4B,All gene,0.9513888888888888
TUBG2,All gene,0.20519179894179895
TXNRD1,All gene,0.6229166666666667
UBA6,All gene,0.4962962962962963
UBAP1,All gene,0.3821428571428572
UBC,All gene,0.1597222222222222
UBE2D3,All gene,1.0
UBE2T,All gene,0.21296296296296297
UBQLN2,All gene,0.19560185185185186
UCP2,All gene,0.41666666666666663
UFM1,All gene,0.5416666666666666
UPF3A,All gene,0.3451388888888889
UPF3B,All gene,0.2179232804232804
UQCR10,All gene,0.24907407407407406
UQCRB,All gene,0.8833333333333333
UQCRHL,All gene,1.0
UQCRQ,All gene,0.3988095238095238
USB1,All gene,0.27777777777777773
USP1,All gene,0.49930555555555556
USP33,All gene,0.42222222222222217
USP5,All gene,0.5546296296296296
VDAC2,All gene,0.3819444444444444
VPS36,All gene,0.19444444444444442
VPS41,All gene,0.273015873015873
VPS4B,All gene,0.027083333333333334
VTA1,All gene,1.0
VTI1A,All gene,0.0
WARS2,All gene,0.14791666666666667
WDFY3,All gene,0.036904761904761905
WDR45,All gene,0.4528769841269841
WDR83,All gene,1.0
WFDC8,All gene,0.16435185185185186
WRAP53,All gene,0.5
XPC,All gene,0.3222222222222222
XPO5,All gene,1.0
YWHAH,All gene,0.37083333333333335
ZC3H8,All gene,0.2916666666666667
ZC3HC1,All gene,0.333994708994709
ZNF131,All gene,0.125
ZNHIT6,All gene,0.5
