gene,group,mAP
CPSF6,All gene,0.8722222222222222
CPT1B,All gene,0.21296296296296297
CRKL,All gene,1.0
CRY1,All gene,0.21064814814814814
CSE1L,All gene,0.6840277777777777
CXCL9,All gene,0.6861111111111111
CYB561A3,All gene,0.29166666666666663
CYB5A,All gene,0.19583333333333333
CYCS,All gene,0.6136904761904761
DARS2,All gene,0.17361111111111108
DCAF15,All gene,0.7847222222222221
DCTN5,All gene,1.0
DDA1,All gene,0.20370370370370372
DDX6,All gene,1.0
DEFB119,All gene,0.2988095238095238
DEFB127,All gene,0.125
DEFB128,All gene,0.05009920634920635
DEFB131A,All gene,0.023148148148148147
DENND4B,All gene,0.5569444444444445
DHX35,All gene,1.0
DHX8,All gene,0.10046296296296298
DLG1,All gene,0.28888888888888886
DNA2,All gene,0.18888888888888888
DNAJC24,All gene,1.0
DNM1L,All gene,1.0
DOCK2,All gene,0.5904761904761905
DONSON,All gene,0.15343915343915343
DPH2,All gene,0.46018518518518514
DPM3,All gene,0.0962962962962963
DRG2,All gene,0.5638888888888889
DVL1,All gene,0.6388888888888888
DVL3,All gene,0.19722222222222222
DYNLL1,All gene,1.0
ECI1,All gene,0.18055555555555555
ECSIT,All gene,0.18333333333333332
EEF1G,All gene,1.0
EEF2,All gene,0.8583333333333334
EIF2AK4,All gene,1.0
EIF2B1,All gene,0.8333333333333333
EIF2B2,All gene,1.0
EIF2B3,All gene,0.829861111111111
EIF2B4,All gene,0.47083333333333327
EIF2B5,All gene,0.5729166666666666
EIF2D,All gene,0.4435185185185185
EIF2S3,All gene,0.49652777777777773
EIF3C,All gene,0.375
EIF3E,All gene,0.03819444444444444
EIF3H,All gene,1.0
EIF3L,All gene,0.9097222222222222
EIF4A1,All gene,1.0
EIF4A2,All gene,0.32314814814814813
EIF4B,All gene,0.6934523809523808
EIF4E,All gene,0.8222222222222222
EIF4EBP1,All gene,0.8194444444444444
EIF4EBP2,All gene,0.013888888888888888
EIF5,All gene,0.7847222222222221
EML3,All gene,0.07797619047619048
ENO1,All gene,1.0
EPC1,All gene,0.8291666666666666
ERCC2,All gene,0.5
ESRP2,All gene,0.5944444444444446
ESX1,All gene,0.12638888888888888
ESYT1,All gene,0.16666666666666666
ETFA,All gene,0.29444444444444445
ETFB,All gene,0.08908730158730159
EXOC3,All gene,0.9246031746031745
EXOSC3,All gene,0.06944444444444445
EYA4,All gene,0.10185185185185186
FAM193A,All gene,0.6458333333333333
FAM71A,All gene,0.019675925925925923
FANCI,All gene,0.8409722222222221
FGFR1,All gene,0.7946428571428571
FIP1L1,All gene,0.6333333333333333
FNBP1L,All gene,0.023148148148148147
FOLR1,All gene,0.027777777777777776
GABARAPL1,All gene,0.16666666666666666
GAPVD1,All gene,0.3333333333333333
GCN1,All gene,0.7101851851851851
GDI2,All gene,0.7083333333333333
GINS1,All gene,1.0
GLE1,All gene,0.7479166666666667
GOLGA1,All gene,0.049999999999999996
GOLGA2,All gene,0.5715277777777777
GORASP1,All gene,0.02232142857142857
GPR119,All gene,0.23214285714285715
GSPT1,All gene,0.46527777777777773
GSR,All gene,0.4722222222222222
HAUS1,All gene,0.06944444444444445
HAUS3,All gene,0.32152777777777775
HAUS4,All gene,0.18908730158730158
HAUS8,All gene,0.12347883597883598
HDAC2,All gene,0.33399470899470896
HDAC3,All gene,1.0
HDGFL2,All gene,0.2152777777777778
HIBCH,All gene,0.1611111111111111
HIF1A,All gene,0.12708333333333333
HLA-B,All gene,0.008333333333333333
HMCES,All gene,0.16203703703703703
HSFY1,All gene,0.125
HSP90B1,All gene,1.0
HYOU1,All gene,0.9791666666666666
IARS2,All gene,0.5
ID2,All gene,0.1972222222222222
IFNA16,All gene,0.4822420634920635
IFT22,All gene,0.29007936507936505
IGF2BP1,All gene,0.03273809523809523
IMPACT,All gene,0.09722222222222221
INO80,All gene,1.0
INTS14,All gene,0.5
INTS7,All gene,0.6416666666666667
ISL1,All gene,0.27777777777777773
ITFG2,All gene,0.39444444444444443
ITGAV,All gene,0.8333333333333333
ITGB1,All gene,0.9583333333333334
ITGB5,All gene,1.0
ITPK1,All gene,0.5694444444444444
JOSD1,All gene,0.6194444444444444
JTB,All gene,0.3559523809523809
KATNA1,All gene,1.0
KCTD10,All gene,0.4637896825396825
KDM1A,All gene,1.0
KDM5A,All gene,0.8690476190476191
KIF20B,All gene,0.10555555555555554
KIF5B,All gene,1.0
KPNA1,All gene,0.10416666666666667
KPNA6,All gene,1.0
KRTAP22-1,All gene,0.30992063492063493
LAMP1,All gene,1.0
LAMTOR1,All gene,0.2552910052910053
LAMTOR3,All gene,1.0
LCE2B,All gene,0.36666666666666664
LHX9,All gene,0.08065476190476191
LTA4H,All gene,0.2074074074074074
M6PR,All gene,0.44999999999999996
MAD1L1,All gene,0.5520833333333333
MAGOH,All gene,0.3571428571428571
MAGOHB,All gene,0.09375
MAP1LC3B,All gene,0.37083333333333335
MAP1S,All gene,0.05555555555555555
MAPK3,All gene,0.4574074074074074
MBL2,All gene,0.17106481481481484
MCM10,All gene,0.10694444444444445
MCM3,All gene,0.26388888888888884
MCM3AP,All gene,0.3240079365079365
MCM5,All gene,1.0
MCOLN1,All gene,0.3300925925925926
MDC1,All gene,0.1488095238095238
MED1,All gene,0.19404761904761902
MED12,All gene,1.0
MED17,All gene,0.5416666666666666
MED8,All gene,0.37962962962962965
MED9,All gene,0.4722222222222222
MFN2,All gene,0.7571428571428571
MFSD3,All gene,0.24930555555555556
MLH1,All gene,0.18690476190476193
MMP27,All gene,0.023809523809523808
MNT,All gene,0.36666666666666664
MORF4L2,All gene,0.9097222222222221
MRNIP,All gene,0.2841269841269841
MRPL1,All gene,0.15773809523809523
MRPL13,All gene,1.0
MRPL18,All gene,0.41666666666666663
MRPL2,All gene,0.16666666666666666
MRPL24,All gene,0.12708333333333333
MRPL27,All gene,0.4888888888888889
MRPL28,All gene,0.5174603174603174
MRPL33,All gene,0.5
MRPL36,All gene,0.10565476190476189
MRPL37,All gene,0.20023148148148145
MRPL49,All gene,0.3420965608465608
MRPL55,All gene,0.22499999999999998
MRPL57,All gene,0.5916666666666667
MRPS15,All gene,0.19166666666666665
MRPS18C,All gene,0.9791666666666666
MRPS26,All gene,0.3333333333333333
MRPS31,All gene,0.41666666666666663
MRPS5,All gene,0.2777777777777778
MRPS9,All gene,0.2875
MSH6,All gene,0.19986772486772486
MSTO1,All gene,0.24166666666666664
MTIF2,All gene,0.13293650793650794
MTOR,All gene,1.0
MVB12A,All gene,0.4666666666666667
MYC,All gene,1.0
MYO1B,All gene,0.661111111111111
MYO1E,All gene,0.4270833333333333
NAMPT,All gene,0.7419642857142857
NBR1,All gene,0.4329365079365079
NCOR1,All gene,0.9791666666666666
NCSTN,All gene,0.1875
NDEL1,All gene,0.2982142857142857
NDUFA10,All gene,0.30925925925925923
NDUFA11,All gene,0.6190476190476191
NDUFA12,All gene,0.024305555555555552
NDUFA2,All gene,0.48528439153439146
NDUFA4,All gene,0.3549603174603174
NDUFA7,All gene,0.3638888888888889
NDUFAF6,All gene,0.15079365079365079
NDUFAF7,All gene,0.5824074074074074
NDUFB3,All gene,0.34375
NDUFB7,All gene,0.2222222222222222
NDUFC2,All gene,0.1712962962962963
NDUFS2,All gene,0.5138888888888888
NDUFS3,All gene,0.4363095238095238
NEDD8,All gene,0.7232142857142857
NFKBIA,All gene,0.41666666666666663
NHEJ1,All gene,0.12708333333333333
NHLH2,All gene,0.35
NMD3,All gene,0.9305555555555556
NPEPPS,All gene,1.0
NPRL2,All gene,0.6984126984126984
NPRL3,All gene,1.0
NPVF,All gene,0.2111111111111111
NSMCE4A,All gene,0.6193121693121694
NUDT12,All gene,0.775
NUP188,All gene,0.2861111111111111
NUP93,All gene,0.29745370370370366
OAZ1,All gene,0.38095238095238093
OIP5,All gene,0.10300925925925926
OPRPN,All gene,0.38194444444444436
OR10H3,All gene,0.0375
OR2G3,All gene,0.4027777777777777
OR4C5,All gene,0.09259259259259259
OR7D4,All gene,0.04861111111111111
OST4,All gene,0.5
OSTC,All gene,0.9166666666666666
PABPN1,All gene,0.43888888888888894
PACS2,All gene,0.28888888888888886
PAFAH1B1,All gene,0.7583333333333333
PAIP1,All gene,0.08564814814814814
PAK2,All gene,1.0
PAPSS1,All gene,0.06944444444444445
PAPSS2,All gene,0.013888888888888888
PDCD6IP,All gene,1.0
PEF1,All gene,0.8541666666666666
PER1,All gene,0.5625
PEX13,All gene,0.43191137566137566
PEX16,All gene,0.4236111111111111
PEX19,All gene,0.23214285714285715
PFDN5,All gene,0.20416666666666666
PHAX,All gene,0.06481481481481481
PHB2,All gene,0.5110119047619047
PINK1,All gene,0.5583333333333332
PIP4K2A,All gene,0.23425925925925925
PLRG1,All gene,0.38055555555555554
PMAIP1,All gene,0.07870370370370369
PML,All gene,0.861111111111111
POGZ,All gene,0.9583333333333334
POLD2,All gene,1.0
PPA2,All gene,0.05694444444444444
PPIF,All gene,0.08148148148148147
PPP1CA,All gene,0.6574074074074074
PPP1CC,All gene,0.4444444444444444
PPP1R10,All gene,0.4484126984126984
PPP2R2A,All gene,1.0
PPP2R3C,All gene,0.6842592592592592
PPWD1,All gene,0.10423280423280423
PRDX6,All gene,0.009259259259259259
PRIM2,All gene,1.0
PRMT5,All gene,0.9479166666666666
PRPF38A,All gene,0.20922619047619045
PRR30,All gene,0.1876984126984127
PRY2,All gene,0.21249999999999997
PSEN1,All gene,0.11825396825396825
PSMA1,All gene,0.05277777777777778
PSMA2,All gene,0.009259259259259259
PSMA3,All gene,0.3333333333333333
PSMA4,All gene,0.023148148148148147
PSMA5,All gene,0.06666666666666667
PSMB1,All gene,0.021164021164021163
PSMB10,All gene,0.4375
PSMB5,All gene,0.26944444444444443
PSMB8,All gene,0.21190476190476187
PSMC1,All gene,0.023809523809523808
PSMC6,All gene,0.25
PSMD10,All gene,0.8666666666666667
PSMD13,All gene,0.7502976190476189
PSMD5,All gene,1.0
PSMD7,All gene,0.11904761904761905
PSMD9,All gene,0.6806216931216931
PSME4,All gene,0.33263888888888893
PSMF1,All gene,0.6347222222222222
RAB10,All gene,1.0
RAB11B,All gene,0.5
RAB11FIP3,All gene,0.29047619047619044
RAB27A,All gene,0.11547619047619048
RAB2B,All gene,0.09973544973544975
RAB3GAP1,All gene,0.5451388888888888
RAB3IP,All gene,0.14867724867724866
RAB4A,All gene,0.2460648148148148
RABL3,All gene,0.11746031746031747
RAC1,All gene,1.0
RBM17,All gene,0.4236111111111111
RBP1,All gene,0.5218253968253969
RBPMS,All gene,0.5152777777777778
RCC1,All gene,0.35462962962962963
REEP5,All gene,0.5249999999999999
RELA,All gene,1.0
REXO4,All gene,0.125
RFC3,All gene,1.0
RFC5,All gene,1.0
RFPL3,All gene,0.5248015873015872
RFTN1,All gene,0.3993055555555555
RHEB,All gene,0.59375
RHOB,All gene,0.35416666666666663
RIF1,All gene,0.3331018518518518
RNPS1,All gene,0.625
RPL18,All gene,0.4583333333333333
RPL19,All gene,0.4896825396825396
RPL22,All gene,0.25416666666666665
RPL22L1,All gene,0.18518518518518517
RPL26L1,All gene,0.025793650793650792
RPL29,All gene,0.6979166666666666
RPL32,All gene,0.8204365079365078
RPL35,All gene,0.19722222222222222
RPL35A,All gene,0.2604166666666667
RPL36,All gene,0.6259920634920635
RPL36A,All gene,0.23333333333333328
RPL37,All gene,0.41666666666666663
RPL39,All gene,0.5
RPL39L,All gene,0.34375
RPL4,All gene,0.38703703703703696
RPL5,All gene,0.23750000000000002
RPN1,All gene,0.5509259259259259
RPS10-NUDT3,All gene,0.05555555555555555
RPS12,All gene,0.3819444444444444
RPS16,All gene,0.7279761904761904
RPS20,All gene,0.2708333333333333
RPS24,All gene,0.9791666666666666
RPS27L,All gene,0.36111111111111105
RPS3,All gene,0.17023809523809524
RPS4X,All gene,0.4097222222222222
RPS6,All gene,0.513888888888889
RPS6KA1,All gene,0.4611111111111111
RPS6KA3,All gene,0.5979166666666667
RPS6KB2,All gene,0.22777777777777775
RPS8,All gene,0.16547619047619047
RRAGC,All gene,1.0
RSU1,All gene,1.0
RUFY2,All gene,0.020833333333333332
SAP130,All gene,0.9523809523809523
SART1,All gene,0.4166666666666667
SASS6,All gene,0.016666666666666666
SCARB2,All gene,0.14761904761904762
SCGB1D1,All gene,0.3146825396825397
SCLY,All gene,0.125
SCNM1,All gene,0.5857142857142856
SCO1,All gene,0.45069444444444445
SDHB,All gene,1.0
SDHD,All gene,0.8791666666666667
SEC11A,All gene,1.0
SEC11C,All gene,0.027083333333333334
SEH1L,All gene,0.5
SELENOV,All gene,0.12301587301587301
SEPHS2,All gene,0.7648809523809523
SETDB1,All gene,1.0
SF3B1,All gene,0.04444444444444444
SF3B3,All gene,0.25575396825396823
SF3B4,All gene,0.5148809523809523
SFPQ,All gene,0.32291666666666663
SH3BP4,All gene,1.0
SHOC2,All gene,1.0
SIRPD,All gene,0.22916666666666666
SLC15A4,All gene,0.04894179894179894
SLC25A27,All gene,0.06746031746031746
SLC25A6,All gene,0.6988095238095238
SLC27A2,All gene,0.4814814814814814
SLC35A1,All gene,0.7804232804232805
SLC46A1,All gene,0.5497685185185185
SLC9A6,All gene,0.05357142857142857
SLC9B2,All gene,0.3125
SMARCAD1,All gene,0.425
SMG7,All gene,1.0
SMG9,All gene,0.5208333333333333
SMR3A,All gene,0.20992063492063492
SNAP47,All gene,0.01875
SNRNP27,All gene,0.19305555555555554
SNRNP48,All gene,0.11871693121693122
SNRPB,All gene,0.2305555555555555
SNTN,All gene,0.0
SP3,All gene,0.7305555555555555
SPAST,All gene,0.4208333333333333
SPATA48,All gene,0.010416666666666666
SPCS1,All gene,0.6041666666666666
SPIDR,All gene,0.5
SPO11,All gene,0.025
SPRR2G,All gene,0.04444444444444444
SRD5A1,All gene,0.3138888888888889
SREBF1,All gene,0.2626984126984127
SRPRB,All gene,0.7592592592592593
SRSF1,All gene,0.4444444444444444
SSR1,All gene,0.27546296296296297
SSR2,All gene,0.8125
SSR3,All gene,1.0
SSR4,All gene,0.9333333333333333
ST3GAL1,All gene,0.8763888888888889
ST3GAL4,All gene,0.2847222222222222
STAG1,All gene,1.0
STAM,All gene,0.025793650793650792
STRIP1,All gene,1.0
STT3A,All gene,0.6759259259259259
STT3B,All gene,0.7805555555555556
STX10,All gene,0.17592592592592593
STX5,All gene,0.39722222222222225
STX6,All gene,0.16666666666666666
STX7,All gene,0.17013888888888887
SUGP1,All gene,0.5
SUPT7L,All gene,0.41666666666666663
SUV39H1,All gene,0.5
SYMPK,All gene,0.3277777777777778
SYNCRIP,All gene,0.33214285714285713
SYTL4,All gene,0.03125
TAF5L,All gene,1.0
TARDBP,All gene,1.0
TBC1D23,All gene,0.3416666666666666
TBL1Y,All gene,0.03968253968253968
TCERG1,All gene,1.0
TCIRG1,All gene,0.19603174603174606
TECPR1,All gene,0.21792328042328044
TERF2IP,All gene,0.15856481481481477
TFAP2D,All gene,0.027777777777777776
THAP11,All gene,1.0
TIMELESS,All gene,1.0
TMED10,All gene,1.0
TMED2,All gene,1.0
TMEM106B,All gene,0.41666666666666663
TMEM126B,All gene,0.0
TMEM165,All gene,0.9666666666666667
TMEM201,All gene,0.4891865079365079
TOE1,All gene,0.6
TOMM20,All gene,0.4212962962962963
TOMM22,All gene,1.0
TOMM40,All gene,1.0
TOMM5,All gene,0.09305555555555556
TOMM6,All gene,0.08283730158730158
TOMM7,All gene,0.27033730158730157
TPT1,All gene,0.3909722222222222
TRAM1,All gene,0.6263888888888889
TRAPPC1,All gene,1.0
TRAPPC3,All gene,0.5357142857142857
TRAPPC4,All gene,1.0
TSC1,All gene,1.0
TSFM,All gene,0.1925925925925926
TSR1,All gene,0.29441137566137565
TSR2,All gene,0.6805555555555555
TUBA1A,All gene,0.08333333333333331
TUBB4B,All gene,0.7347222222222222
TUBG2,All gene,0.14325396825396824
TXNRD1,All gene,0.65
UBA6,All gene,0.875
UBAP1,All gene,0.6729166666666666
UBC,All gene,0.3222222222222222
UBE2D3,All gene,1.0
UBE2T,All gene,0.19246031746031744
UBQLN2,All gene,0.25555555555555554
UCP2,All gene,0.7916666666666666
UFM1,All gene,0.8888888888888888
UPF3A,All gene,0.6868055555555556
UPF3B,All gene,0.4481481481481482
UQCR10,All gene,0.4097222222222222
UQCRB,All gene,1.0
UQCRHL,All gene,0.45416666666666666
UQCRQ,All gene,0.5375
USB1,All gene,0.16666666666666666
USP1,All gene,0.8194444444444444
USP33,All gene,0.03968253968253968
USP5,All gene,0.7154761904761905
VDAC2,All gene,0.09523809523809523
VPS36,All gene,0.26150793650793647
VPS41,All gene,0.7199074074074074
VPS4B,All gene,0.18353174603174605
VTA1,All gene,0.9097222222222221
VTI1A,All gene,0.0
WARS2,All gene,0.20555555555555555
WDFY3,All gene,0.40277777777777773
WDR45,All gene,0.47083333333333327
WDR83,All gene,1.0
WFDC8,All gene,0.0626984126984127
WRAP53,All gene,0.8006944444444444
XPC,All gene,0.1875
XPO5,All gene,0.9097222222222222
YWHAH,All gene,0.40833333333333327
ZC3H8,All gene,0.3759920634920635
ZC3HC1,All gene,0.20833333333333331
ZNF131,All gene,0.28703703703703703
ZNHIT6,All gene,0.6499999999999999
